SAGDP2N Gross domestic product (GDP) by state 1/,,,,
SAGDP2N Gross domestic product (GDP) by state 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2020
0,United States *,49,"      Data processing, hosting, and other information services",286195.0
0,United States *,50,"    Finance, insurance, real estate, rental, and leasing",4592660.0
0,United States *,51,      Finance and insurance,1794771.0
0,United States *,52,"        Monetary Authorities- central bank, credit intermediation, and related services",810053.0
0,United States *,53,"        Securities, commodity contracts, and other financial investments and related activities",341058.0
0,United States *,54,        Insurance carriers and related activities,618029.0
0,United States *,55,"        Funds, trusts, and other financial vehicles",25631.0
0,United States *,56,      Real estate and rental and leasing,2797889.0
0,United States *,57,        Real estate,2562951.0
0,United States *,58,        Rental and leasing services and lessors of nonfinancial intangible assets,234938.0
0,United States *,59,    Professional and business services,2717134.0
0,United States *,60,"      Professional, scientific, and technical services",1660983.0
0,United States *,61,        Legal services,275982.0
0,United States *,62,        Computer systems design and related services,388354.0
0,United States *,63,"        Miscellaneous professional, scientific, and technical services",996647.0
0,United States *,64,      Management of companies and enterprises,411857.0
0,United States *,65,      Administrative and support and waste management and remediation services,644294.0
0,United States *,66,        Administrative and support services,583728.0
0,United States *,67,        Waste management and remediation services,60567.0
0,United States *,68,"    Educational services, health care, and social assistance",1869670.0
0,United States *,69,      Educational services,253985.0
0,United States *,70,      Health care and social assistance,1615685.0
0,United States *,71,        Ambulatory health care services,773181.0
0,United States *,72,        Hospitals,530983.0
0,United States *,73,        Nursing and residential care facilities,165018.0
0,United States *,74,        Social assistance,146502.0
0,United States *,75,"    Arts, entertainment, recreation, accommodation, and food services",684551.0
0,United States *,76,"      Arts, entertainment, and recreation",162037.0
0,United States *,77,"        Performing arts, spectator sports, museums, and related activities",94008.0
0,United States *,78,"        Amusement, gambling, and recreation industries",68029.0
0,United States *,79,      Accommodation and food services,522514.0
0,United States *,80,        Accommodation,118569.0
0,United States *,81,        Food services and drinking places,403945.0
0,United States *,82,    Other services (except government and government enterprises),428629.0
0,United States *,83,  Government and government enterprises,2700290.0
0,United States *,84,    Federal civilian,507578.0
0,United States *,85,    Military,343157.0
0,United States *,86,    State and local,1850895.0
0,United States *,,Addenda:,
0,United States *,87,Natural resources and mining,363275.0
0,United States *,88,Trade,2470078.0
0,United States *,89,Transportation and utilities,926288.0
0,United States *,90,Manufacturing and information,3413532.0
0,United States *,91,Private goods-producing industries 2/,3499402.0
0,United States *,92,Private services-providing industries 3/,14860782.0
0,United States *,100,"All industry total, overseas activity",136581.0
0,United States *,101,"Government and government enterprises, overseas activity",136581.0
0,United States *,102,"Federal civilian, overseas activity",7301.0
0,United States *,103,"Military, overseas activity",129280.0
1000,Alabama,1,All industry total,230892.1
1000,Alabama,2,  Private industries,191502.9
1000,Alabama,3,"    Agriculture, forestry, fishing and hunting",1601.3
1000,Alabama,4,      Farms,897.0
1000,Alabama,5,"      Forestry, fishing, and related activities",704.3
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",1589.1
1000,Alabama,7,      Oil and gas extraction,174.1
1000,Alabama,8,      Mining (except oil and gas),1345.8
1000,Alabama,9,      Support activities for mining,69.2
1000,Alabama,10,    Utilities,6512.5
1000,Alabama,11,    Construction,10374.2
1000,Alabama,12,    Manufacturing,35258.6
1000,Alabama,13,      Durable goods manufacturing,23498.8
1000,Alabama,14,        Wood product manufacturing,2234.9
1000,Alabama,15,        Nonmetallic mineral product manufacturing,1049.0
1000,Alabama,16,        Primary metal manufacturing,3734.6
1000,Alabama,17,        Fabricated metal product manufacturing,2595.7
1000,Alabama,18,        Machinery manufacturing,927.5
1000,Alabama,19,        Computer and electronic product manufacturing,1000.8
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",839.2
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",6257.7
1000,Alabama,22,        Other transportation equipment manufacturing,3292.9
1000,Alabama,23,        Furniture and related product manufacturing,934.6
1000,Alabama,24,        Miscellaneous manufacturing,632.0
1000,Alabama,25,      Nondurable goods manufacturing,11759.8
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,2868.7
1000,Alabama,27,        Textile mills and textile product mills,652.2
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",85.2
1000,Alabama,29,        Paper manufacturing,2613.1
1000,Alabama,30,        Printing and related support activities,234.1
1000,Alabama,31,        Petroleum and coal products manufacturing,733.8
1000,Alabama,32,        Chemical manufacturing,3218.7
1000,Alabama,33,        Plastics and rubber products manufacturing,1354.1
1000,Alabama,34,    Wholesale trade,13858.4
1000,Alabama,35,    Retail trade,16148.1
1000,Alabama,36,    Transportation and warehousing,5887.5
1000,Alabama,37,      Air transportation,80.2
1000,Alabama,38,      Rail transportation,661.1
1000,Alabama,39,      Water transportation,77.9
1000,Alabama,40,      Truck transportation,2560.1
1000,Alabama,41,      Transit and ground passenger transportation,71.3
1000,Alabama,42,      Pipeline transportation,251.1
1000,Alabama,43,      Other transportation and support activities,1378.7
1000,Alabama,44,      Warehousing and storage,807.2
1000,Alabama,45,    Information,4951.9
1000,Alabama,46,      Publishing industries (except Internet),1202.3
1000,Alabama,47,      Motion picture and sound recording industries,94.7
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3083.0
1000,Alabama,49,"      Data processing, hosting, and other information services",571.9
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",40807.9
1000,Alabama,51,      Finance and insurance,13601.6
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7298.6
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",940.6
1000,Alabama,54,        Insurance carriers and related activities,5342.0
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",20.4
1000,Alabama,56,      Real estate and rental and leasing,27206.3
1000,Alabama,57,        Real estate,25097.8
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,2108.5
1000,Alabama,59,    Professional and business services,23222.3
1000,Alabama,60,"      Professional, scientific, and technical services",14876.3
1000,Alabama,61,        Legal services,2566.9
1000,Alabama,62,        Computer systems design and related services,3312.0
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",8997.3
1000,Alabama,64,      Management of companies and enterprises,2155.5
1000,Alabama,65,      Administrative and support and waste management and remediation services,6190.6
1000,Alabama,66,        Administrative and support services,5539.4
1000,Alabama,67,        Waste management and remediation services,651.2
1000,Alabama,68,"    Educational services, health care, and social assistance",19020.0
1000,Alabama,69,      Educational services,1234.0
1000,Alabama,70,      Health care and social assistance,17786.0
1000,Alabama,71,        Ambulatory health care services,10365.6
1000,Alabama,72,        Hospitals,4844.0
1000,Alabama,73,        Nursing and residential care facilities,1742.5
1000,Alabama,74,        Social assistance,833.9
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",6577.1
1000,Alabama,76,"      Arts, entertainment, and recreation",634.2
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",215.9
1000,Alabama,78,"        Amusement, gambling, and recreation industries",418.4
1000,Alabama,79,      Accommodation and food services,5942.9
1000,Alabama,80,        Accommodation,796.6
1000,Alabama,81,        Food services and drinking places,5146.2
1000,Alabama,82,    Other services (except government and government enterprises),5694.3
1000,Alabama,83,  Government and government enterprises,39389.1
1000,Alabama,84,    Federal civilian,9171.5
1000,Alabama,85,    Military,4880.2
1000,Alabama,86,    State and local,25337.4
1000,Alabama,,Addenda:,
1000,Alabama,87,Natural resources and mining,3190.3
1000,Alabama,88,Trade,30006.5
1000,Alabama,89,Transportation and utilities,12399.9
1000,Alabama,90,Manufacturing and information,40210.4
1000,Alabama,91,Private goods-producing industries 2/,48823.1
1000,Alabama,92,Private services-providing industries 3/,142679.9
2000,Alaska,1,All industry total,50475.2
2000,Alaska,2,  Private industries,39140.7
2000,Alaska,3,"    Agriculture, forestry, fishing and hunting",402.7
2000,Alaska,4,      Farms,21.5
2000,Alaska,5,"      Forestry, fishing, and related activities",381.2
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",5056.6
2000,Alaska,7,      Oil and gas extraction,2586.8
2000,Alaska,8,      Mining (except oil and gas),1754.9
2000,Alaska,9,      Support activities for mining,714.9
2000,Alaska,10,    Utilities,857.3
2000,Alaska,11,    Construction,2528.9
2000,Alaska,12,    Manufacturing,1321.3
2000,Alaska,13,      Durable goods manufacturing,218.9
2000,Alaska,14,        Wood product manufacturing,48.0
2000,Alaska,15,        Nonmetallic mineral product manufacturing,30.2
2000,Alaska,16,        Primary metal manufacturing,2.1
2000,Alaska,17,        Fabricated metal product manufacturing,36.4
2000,Alaska,18,        Machinery manufacturing,12.1
2000,Alaska,19,        Computer and electronic product manufacturing,20.2
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",1.5
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",5.3
2000,Alaska,22,        Other transportation equipment manufacturing,43.7
2000,Alaska,23,        Furniture and related product manufacturing,10.2
2000,Alaska,24,        Miscellaneous manufacturing,9.1
2000,Alaska,25,      Nondurable goods manufacturing,1102.4
2000,Alaska,26,        Food and beverage and tobacco product manufacturing,769.7
2000,Alaska,27,        Textile mills and textile product mills,1.9
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",1.2
2000,Alaska,29,        Paper manufacturing,0.6
2000,Alaska,30,        Printing and related support activities,16.4
2000,Alaska,31,        Petroleum and coal products manufacturing,295.1
2000,Alaska,32,        Chemical manufacturing,12.4
2000,Alaska,33,        Plastics and rubber products manufacturing,5.2
2000,Alaska,34,    Wholesale trade,1428.5
2000,Alaska,35,    Retail trade,2486.2
2000,Alaska,36,    Transportation and warehousing,7023.1
2000,Alaska,37,      Air transportation,617.6
2000,Alaska,38,      Rail transportation,0.0
2000,Alaska,39,      Water transportation,269.4
2000,Alaska,40,      Truck transportation,319.3
2000,Alaska,41,      Transit and ground passenger transportation,97.8
2000,Alaska,42,      Pipeline transportation,4830.1
2000,Alaska,43,      Other transportation and support activities,852.7
2000,Alaska,44,      Warehousing and storage,36.2
2000,Alaska,45,    Information,1156.1
2000,Alaska,46,      Publishing industries (except Internet),59.7
2000,Alaska,47,      Motion picture and sound recording industries,21.2
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,1028.8
2000,Alaska,49,"      Data processing, hosting, and other information services",46.3
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",6788.0
2000,Alaska,51,      Finance and insurance,1383.0
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",925.5
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",108.0
2000,Alaska,54,        Insurance carriers and related activities,342.4
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",7.0
2000,Alaska,56,      Real estate and rental and leasing,5405.1
2000,Alaska,57,        Real estate,5013.8
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,391.3
2000,Alaska,59,    Professional and business services,3199.1
2000,Alaska,60,"      Professional, scientific, and technical services",1798.3
2000,Alaska,61,        Legal services,177.8
2000,Alaska,62,        Computer systems design and related services,181.6
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1438.9
2000,Alaska,64,      Management of companies and enterprises,350.7
2000,Alaska,65,      Administrative and support and waste management and remediation services,1050.1
2000,Alaska,66,        Administrative and support services,804.3
2000,Alaska,67,        Waste management and remediation services,245.8
2000,Alaska,68,"    Educational services, health care, and social assistance",4688.3
2000,Alaska,69,      Educational services,174.9
2000,Alaska,70,      Health care and social assistance,4513.4
2000,Alaska,71,        Ambulatory health care services,2406.5
2000,Alaska,72,        Hospitals,1477.8
2000,Alaska,73,        Nursing and residential care facilities,214.1
2000,Alaska,74,        Social assistance,415.1
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",1314.0
2000,Alaska,76,"      Arts, entertainment, and recreation",205.3
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",78.3
2000,Alaska,78,"        Amusement, gambling, and recreation industries",127.0
2000,Alaska,79,      Accommodation and food services,1108.7
2000,Alaska,80,        Accommodation,369.4
2000,Alaska,81,        Food services and drinking places,739.4
2000,Alaska,82,    Other services (except government and government enterprises),890.5
2000,Alaska,83,  Government and government enterprises,11334.5
2000,Alaska,84,    Federal civilian,2304.8
2000,Alaska,85,    Military,2403.8
2000,Alaska,86,    State and local,6625.9
2000,Alaska,,Addenda:,
2000,Alaska,87,Natural resources and mining,5459.3
2000,Alaska,88,Trade,3914.8
2000,Alaska,89,Transportation and utilities,7880.4
2000,Alaska,90,Manufacturing and information,2477.4
2000,Alaska,91,Private goods-producing industries 2/,9309.5
2000,Alaska,92,Private services-providing industries 3/,29831.2
4000,Arizona,1,All industry total,382072.3
4000,Arizona,2,  Private industries,335150.5
4000,Arizona,3,"    Agriculture, forestry, fishing and hunting",2502.8
4000,Arizona,4,      Farms,1856.0
4000,Arizona,5,"      Forestry, fishing, and related activities",646.7
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",4831.3
4000,Arizona,7,      Oil and gas extraction,15.4
4000,Arizona,8,      Mining (except oil and gas),4722.1
4000,Arizona,9,      Support activities for mining,93.8
4000,Arizona,10,    Utilities,7402.1
4000,Arizona,11,    Construction,20731.2
4000,Arizona,12,    Manufacturing,34344.5
4000,Arizona,13,      Durable goods manufacturing,28644.6
4000,Arizona,14,        Wood product manufacturing,362.2
4000,Arizona,15,        Nonmetallic mineral product manufacturing,1213.8
4000,Arizona,16,        Primary metal manufacturing,983.2
4000,Arizona,17,        Fabricated metal product manufacturing,2358.8
4000,Arizona,18,        Machinery manufacturing,1284.9
4000,Arizona,19,        Computer and electronic product manufacturing,11350.8
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",693.7
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",954.5
4000,Arizona,22,        Other transportation equipment manufacturing,6648.5
4000,Arizona,23,        Furniture and related product manufacturing,493.0
4000,Arizona,24,        Miscellaneous manufacturing,2301.2
4000,Arizona,25,      Nondurable goods manufacturing,5699.8
4000,Arizona,26,        Food and beverage and tobacco product manufacturing,2494.9
4000,Arizona,27,        Textile mills and textile product mills,114.9
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",25.6
4000,Arizona,29,        Paper manufacturing,293.5
4000,Arizona,30,        Printing and related support activities,726.3
4000,Arizona,31,        Petroleum and coal products manufacturing,75.5
4000,Arizona,32,        Chemical manufacturing,1375.9
4000,Arizona,33,        Plastics and rubber products manufacturing,593.2
4000,Arizona,34,    Wholesale trade,20487.0
4000,Arizona,35,    Retail trade,26933.1
4000,Arizona,36,    Transportation and warehousing,10289.9
4000,Arizona,37,      Air transportation,1441.5
4000,Arizona,38,      Rail transportation,753.1
4000,Arizona,39,      Water transportation,0.2
4000,Arizona,40,      Truck transportation,2786.7
4000,Arizona,41,      Transit and ground passenger transportation,682.0
4000,Arizona,42,      Pipeline transportation,123.6
4000,Arizona,43,      Other transportation and support activities,2571.2
4000,Arizona,44,      Warehousing and storage,1931.6
4000,Arizona,45,    Information,14547.5
4000,Arizona,46,      Publishing industries (except Internet),3382.7
4000,Arizona,47,      Motion picture and sound recording industries,202.6
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,7960.6
4000,Arizona,49,"      Data processing, hosting, and other information services",3001.6
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",90996.6
4000,Arizona,51,      Finance and insurance,32837.8
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",17870.2
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",3122.3
4000,Arizona,54,        Insurance carriers and related activities,10829.1
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",1016.2
4000,Arizona,56,      Real estate and rental and leasing,58158.8
4000,Arizona,57,        Real estate,52778.0
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,5380.7
4000,Arizona,59,    Professional and business services,43409.5
4000,Arizona,60,"      Professional, scientific, and technical services",21842.6
4000,Arizona,61,        Legal services,3126.1
4000,Arizona,62,        Computer systems design and related services,5393.2
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",13323.3
4000,Arizona,64,      Management of companies and enterprises,4567.1
4000,Arizona,65,      Administrative and support and waste management and remediation services,16999.8
4000,Arizona,66,        Administrative and support services,16102.8
4000,Arizona,67,        Waste management and remediation services,897.0
4000,Arizona,68,"    Educational services, health care, and social assistance",37745.7
4000,Arizona,69,      Educational services,4341.8
4000,Arizona,70,      Health care and social assistance,33403.9
4000,Arizona,71,        Ambulatory health care services,17669.7
4000,Arizona,72,        Hospitals,10302.1
4000,Arizona,73,        Nursing and residential care facilities,2976.1
4000,Arizona,74,        Social assistance,2455.9
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",13954.0
4000,Arizona,76,"      Arts, entertainment, and recreation",2532.9
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",1454.7
4000,Arizona,78,"        Amusement, gambling, and recreation industries",1078.2
4000,Arizona,79,      Accommodation and food services,11421.1
4000,Arizona,80,        Accommodation,2307.7
4000,Arizona,81,        Food services and drinking places,9113.4
4000,Arizona,82,    Other services (except government and government enterprises),6975.4
4000,Arizona,83,  Government and government enterprises,46921.8
4000,Arizona,84,    Federal civilian,8693.2
4000,Arizona,85,    Military,4255.9
4000,Arizona,86,    State and local,33972.6
4000,Arizona,,Addenda:,
4000,Arizona,87,Natural resources and mining,7334.0
4000,Arizona,88,Trade,47420.1
4000,Arizona,89,Transportation and utilities,17692.0
4000,Arizona,90,Manufacturing and information,48891.9
4000,Arizona,91,Private goods-producing industries 2/,62409.7
4000,Arizona,92,Private services-providing industries 3/,272740.8
5000,Arkansas,1,All industry total,133969.1
5000,Arkansas,2,  Private industries,116010.3
5000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",1891.0
5000,Arkansas,4,      Farms,1307.7
5000,Arkansas,5,"      Forestry, fishing, and related activities",583.4
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",628.8
5000,Arkansas,7,      Oil and gas extraction,141.5
5000,Arkansas,8,      Mining (except oil and gas),319.4
5000,Arkansas,9,      Support activities for mining,167.9
5000,Arkansas,10,    Utilities,3560.7
5000,Arkansas,11,    Construction,5144.1
5000,Arkansas,12,    Manufacturing,19050.2
5000,Arkansas,13,      Durable goods manufacturing,9524.8
5000,Arkansas,14,        Wood product manufacturing,1339.4
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,411.8
5000,Arkansas,16,        Primary metal manufacturing,1726.7
5000,Arkansas,17,        Fabricated metal product manufacturing,1938.0
5000,Arkansas,18,        Machinery manufacturing,1611.1
5000,Arkansas,19,        Computer and electronic product manufacturing,274.2
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",517.6
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",374.0
5000,Arkansas,22,        Other transportation equipment manufacturing,872.3
5000,Arkansas,23,        Furniture and related product manufacturing,208.9
5000,Arkansas,24,        Miscellaneous manufacturing,250.8
5000,Arkansas,25,      Nondurable goods manufacturing,9525.4
5000,Arkansas,26,        Food and beverage and tobacco product manufacturing,4821.4
5000,Arkansas,27,        Textile mills and textile product mills,53.0
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",56.4
5000,Arkansas,29,        Paper manufacturing,1550.3
5000,Arkansas,30,        Printing and related support activities,289.1
5000,Arkansas,31,        Petroleum and coal products manufacturing,169.0
5000,Arkansas,32,        Chemical manufacturing,1265.6
5000,Arkansas,33,        Plastics and rubber products manufacturing,1320.6
5000,Arkansas,34,    Wholesale trade,10570.7
5000,Arkansas,35,    Retail trade,9745.1
5000,Arkansas,36,    Transportation and warehousing,5416.2
5000,Arkansas,37,      Air transportation,55.6
5000,Arkansas,38,      Rail transportation,646.0
5000,Arkansas,39,      Water transportation,7.4
5000,Arkansas,40,      Truck transportation,3182.3
5000,Arkansas,41,      Transit and ground passenger transportation,68.3
5000,Arkansas,42,      Pipeline transportation,83.1
5000,Arkansas,43,      Other transportation and support activities,871.1
5000,Arkansas,44,      Warehousing and storage,502.5
5000,Arkansas,45,    Information,2622.8
5000,Arkansas,46,      Publishing industries (except Internet),347.3
5000,Arkansas,47,      Motion picture and sound recording industries,51.7
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,1315.6
5000,Arkansas,49,"      Data processing, hosting, and other information services",908.2
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",22561.9
5000,Arkansas,51,      Finance and insurance,7922.9
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",4262.6
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",488.0
5000,Arkansas,54,        Insurance carriers and related activities,3153.0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",19.3
5000,Arkansas,56,      Real estate and rental and leasing,14639.0
5000,Arkansas,57,        Real estate,13563.9
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1075.1
5000,Arkansas,59,    Professional and business services,14593.0
5000,Arkansas,60,"      Professional, scientific, and technical services",4902.3
5000,Arkansas,61,        Legal services,804.7
5000,Arkansas,62,        Computer systems design and related services,1062.5
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",3035.1
5000,Arkansas,64,      Management of companies and enterprises,5883.4
5000,Arkansas,65,      Administrative and support and waste management and remediation services,3807.3
5000,Arkansas,66,        Administrative and support services,3333.0
5000,Arkansas,67,        Waste management and remediation services,474.3
5000,Arkansas,68,"    Educational services, health care, and social assistance",12792.0
5000,Arkansas,69,      Educational services,812.8
5000,Arkansas,70,      Health care and social assistance,11979.2
5000,Arkansas,71,        Ambulatory health care services,5910.9
5000,Arkansas,72,        Hospitals,3514.0
5000,Arkansas,73,        Nursing and residential care facilities,1323.6
5000,Arkansas,74,        Social assistance,1230.7
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",4310.5
5000,Arkansas,76,"      Arts, entertainment, and recreation",560.0
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",239.0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",321.0
5000,Arkansas,79,      Accommodation and food services,3750.5
5000,Arkansas,80,        Accommodation,532.4
5000,Arkansas,81,        Food services and drinking places,3218.1
5000,Arkansas,82,    Other services (except government and government enterprises),3123.3
5000,Arkansas,83,  Government and government enterprises,17958.7
5000,Arkansas,84,    Federal civilian,2760.5
5000,Arkansas,85,    Military,884.5
5000,Arkansas,86,    State and local,14313.7
5000,Arkansas,,Addenda:,
5000,Arkansas,87,Natural resources and mining,2519.9
5000,Arkansas,88,Trade,20315.7
5000,Arkansas,89,Transportation and utilities,8976.8
5000,Arkansas,90,Manufacturing and information,21673.0
5000,Arkansas,91,Private goods-producing industries 2/,26714.2
5000,Arkansas,92,Private services-providing industries 3/,89296.2
6000,California,1,All industry total,3020173.4
6000,California,2,  Private industries,2664035.9
6000,California,3,"    Agriculture, forestry, fishing and hunting",36934.6
6000,California,4,      Farms,23194.4
6000,California,5,"      Forestry, fishing, and related activities",13740.3
6000,California,6,"    Mining, quarrying, and oil and gas extraction",7423.9
6000,California,7,      Oil and gas extraction,3687.4
6000,California,8,      Mining (except oil and gas),2658.1
6000,California,9,      Support activities for mining,1078.4
6000,California,10,    Utilities,40982.1
6000,California,11,    Construction,117599.2
6000,California,12,    Manufacturing,353620.5
6000,California,13,      Durable goods manufacturing,219442.8
6000,California,14,        Wood product manufacturing,2695.3
6000,California,15,        Nonmetallic mineral product manufacturing,5365.3
6000,California,16,        Primary metal manufacturing,1999.4
6000,California,17,        Fabricated metal product manufacturing,13597.8
6000,California,18,        Machinery manufacturing,14464.2
6000,California,19,        Computer and electronic product manufacturing,133952.6
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",4835.0
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",8154.4
6000,California,22,        Other transportation equipment manufacturing,16528.5
6000,California,23,        Furniture and related product manufacturing,2924.6
6000,California,24,        Miscellaneous manufacturing,14925.5
6000,California,25,      Nondurable goods manufacturing,134177.7
6000,California,26,        Food and beverage and tobacco product manufacturing,30042.4
6000,California,27,        Textile mills and textile product mills,1155.0
6000,California,28,"        Apparel, leather, and allied product manufacturing",2562.2
6000,California,29,        Paper manufacturing,3146.9
6000,California,30,        Printing and related support activities,3138.3
6000,California,31,        Petroleum and coal products manufacturing,8217.2
6000,California,32,        Chemical manufacturing,80817.9
6000,California,33,        Plastics and rubber products manufacturing,5097.9
6000,California,34,    Wholesale trade,165455.2
6000,California,35,    Retail trade,157545.1
6000,California,36,    Transportation and warehousing,75876.3
6000,California,37,      Air transportation,7137.7
6000,California,38,      Rail transportation,1697.3
6000,California,39,      Water transportation,1287.0
6000,California,40,      Truck transportation,19271.0
6000,California,41,      Transit and ground passenger transportation,11652.4
6000,California,42,      Pipeline transportation,528.0
6000,California,43,      Other transportation and support activities,22060.6
6000,California,44,      Warehousing and storage,12242.2
6000,California,45,    Information,313008.2
6000,California,46,      Publishing industries (except Internet),82143.0
6000,California,47,      Motion picture and sound recording industries,39498.8
6000,California,48,      Broadcasting (except Internet) and telecommunications,75372.4
6000,California,49,"      Data processing, hosting, and other information services",115993.9
